contig_id,proteins
Mycobacterium~phage~Manad,101
Mycobacterium~phage~MarQuardt,90
Mycobacterium~phage~Marvin,107
Mycobacterium~phage~MiaZeal,250
Mycobacterium~phage~MichelleMyBell,70
Mycobacterium~phage~Milly,94
Mycobacterium~phage~Mindy,147
Mycobacterium~phage~Minerva,238
Mycobacterium~phage~MoMoMixon,228
Mycobacterium~phage~MosMoris,111
Mycobacterium~phage~Muddy,71
Mycobacterium~phage~Mufasa,94
Mycobacterium~phage~Mulciber,98
Mycobacterium~phage~Murphy,146
Mycobacterium~phage~Murucutumbu,95
Mycobacterium~phage~Myrna,229
Mycobacterium~phage~Nala,147
Mycobacterium~phage~Nappy,232
Mycobacterium~phage~NelitzaMV,139
Mycobacterium~phage~Nerujay,97
Mycobacterium~phage~Newman,97
Mycobacterium~phage~Nhonho,88
Mycobacterium~phage~Nigel,94
Mycobacterium~phage~Nyxis,87
Mycobacterium~phage~OSmaximus,102
Mycobacterium~phage~Oaker,92
Mycobacterium~phage~Obama12,89
Mycobacterium~phage~OkiRoe,96
Mycobacterium~phage~Oline,101
Mycobacterium~phage~Orion,100
Mycobacterium~phage~Ovechkin,106
Mycobacterium~phage~PBI1,81
Mycobacterium~phage~PG1,100
Mycobacterium~phage~PLot,89
Mycobacterium~phage~Panchino,66
Mycobacterium~phage~Papez,94
Mycobacterium~phage~Papyrus,100
Mycobacterium~phage~Pari,91
Mycobacterium~phage~Patience,110
Mycobacterium~phage~PattyP,92
Mycobacterium~phage~PegLeg,138
Mycobacterium~phage~Pepe,86
Mycobacterium~phage~Phaedrus,98
Mycobacterium~phage~Phantastic,91
Mycobacterium~phage~PhatBacter,148
Mycobacterium~phage~Phatniss,101
Mycobacterium~phage~Phaux,145
Mycobacterium~phage~Phayonce,77
Mycobacterium~phage~Phelemich,95
Mycobacterium~phage~Phipps,99
Mycobacterium~phage~Phlei,81
Mycobacterium~phage~Phlyer,105
Mycobacterium~phage~Phrann,67
Mycobacterium~phage~PhrostyMug,97
Mycobacterium~phage~Phrux,141
Mycobacterium~phage~Pinto,87
Mycobacterium~phage~Pioneer,99
Mycobacterium~phage~Pipefish,102
Mycobacterium~phage~Pipsqueaks,73
Mycobacterium~phage~Piro94,94
Mycobacterium~phage~Pleione,236
Mycobacterium~phage~PopTart,95
Mycobacterium~phage~Pops,99
Mycobacterium~phage~Predator,92
Mycobacterium~phage~Quico,112
Mycobacterium~phage~Quink,151
Mycobacterium~phage~Qyrzula,81
Mycobacterium~phage~RedRock,95
Mycobacterium~phage~Redi,69
Mycobacterium~phage~Redno2,231
Mycobacterium~phage~Renaud18,112
Mycobacterium~phage~Reprobate,97
Mycobacterium~phage~Rey,153
Mycobacterium~phage~RhynO,73
Mycobacterium~phage~RidgeCB,94
Mycobacterium~phage~Rizal,220
Mycobacterium~phage~Rockstar,78
Mycobacterium~phage~Rosebush,90
Mycobacterium~phage~Rufus,93
Mycobacterium~phage~SWU1,94
Mycobacterium~phage~Saal,101
Mycobacterium~phage~SarFire,99
Mycobacterium~phage~Sbash,89
Mycobacterium~phage~ScottMcG,221
Mycobacterium~phage~Seabiscuit,94
Mycobacterium~phage~Seagreen,105
Mycobacterium~phage~Sebata,230
Mycobacterium~phage~Send513,98
Mycobacterium~phage~Serenity,97
Mycobacterium~phage~Severus,80
Mycobacterium~phage~Shauna1,107
Mycobacterium~phage~ShedlockHolmes,100
Mycobacterium~phage~Sheen,84
Mycobacterium~phage~ShiLan,107
Mycobacterium~phage~ShiVal,101
Mycobacterium~phage~Shipwreck,81
Mycobacterium~phage~SiSi,99
Mycobacterium~phage~SirDuracell,145
Mycobacterium~phage~SkiPole,102
Mycobacterium~phage~SkinnyPete,67
Mycobacterium~phage~Smeadley,100
Mycobacterium~phage~Sneeze,64
Mycobacterium~phage~Snenia,130
Mycobacterium~phage~Solon,86
Mycobacterium~phage~Soto,98
Mycobacterium~phage~Sparkdehlily,111
Mycobacterium~phage~Sparky,91
Mycobacterium~phage~Spartacus,110
Mycobacterium~phage~Spud,222
Mycobacterium~phage~Squirty,102
Mycobacterium~phage~Stinger,95
Mycobacterium~phage~Suffolk,97
Mycobacterium~phage~SweetiePie,95
Mycobacterium~phage~Swirley,87
Mycobacterium~phage~Swish,103
Mycobacterium~phage~Switzer,91
Mycobacterium~phage~TChen,101
Mycobacterium~phage~TM4,89
Mycobacterium~phage~Tasp14,89
Mycobacterium~phage~Theia,87
Mycobacterium~phage~TheloniousMonk,90
Mycobacterium~phage~ThetaBob,106
Mycobacterium~phage~Thibault,216
Mycobacterium~phage~Tiffany,89
Mycobacterium~phage~Tiger,85
Mycobacterium~phage~Timshel,85
Mycobacterium~phage~Tonenili,258
Mycobacterium~phage~Tortellini,76
Mycobacterium~phage~Toto,140
Mycobacterium~phage~Trike,65
Mycobacterium~phage~Trixie,92
Mycobacterium~phage~Troll4,84
Mycobacterium~phage~Trouble,94
Mycobacterium~phage~Turbido,94
Mycobacterium~phage~Turj99,86
Mycobacterium~phage~Tweety,109
Mycobacterium~phage~Twister,87
Mycobacterium~phage~U2,81
Mycobacterium~phage~UncleHowie,98
Mycobacterium~phage~UnionJack,86
Mycobacterium~phage~Validus,105
Mycobacterium~phage~Vincenzo,98
Mycobacterium~phage~Violet,90
Mycobacterium~phage~Vista,101
Mycobacterium~phage~VohminGhazi,100
Mycobacterium~phage~Vortex,99
Mycobacterium~phage~WIVsmall,83
Mycobacterium~phage~Wanda,240
Mycobacterium~phage~Wee,109
Mycobacterium~phage~Whirlwind,128
Mycobacterium~phage~Wile,85
Mycobacterium~phage~XFactor,95
Mycobacterium~phage~Xeno,69
Mycobacterium~phage~Zaka,101
Mycobacterium~phage~Zemanar,95
Mycobacterium~phage~ZoeJ,92
Mycobacterium~virus~Acadian,97
Mycobacterium~virus~Alma,96
Mycobacterium~virus~Arturo,86
Mycobacterium~virus~Astro,99
Mycobacterium~virus~BBPiebs31,96
Mycobacterium~virus~Backyardigan,84
Mycobacterium~virus~Benedict,90
Mycobacterium~virus~Bron,123
Mycobacterium~virus~Bxz2,86
Mycobacterium~virus~Cuco,86
Mycobacterium~virus~Faith1,129
Mycobacterium~virus~Fionnbarth,94
Mycobacterium~virus~George,82
Mycobacterium~virus~Gladiator,96
Mycobacterium~virus~Goose,86
Mycobacterium~virus~Hammer,104
Mycobacterium~virus~Ibhubesi,103
Mycobacterium~virus~JC27,97
Mycobacterium~virus~JHC117,85
Mycobacterium~virus~Jeffabunny,92
Mycobacterium~virus~LHTSCC,91
Mycobacterium~virus~Lesedi,89
Mycobacterium~virus~Microwolf,85
Mycobacterium~virus~Mozy,108
Mycobacterium~virus~Museum,90
Mycobacterium~virus~Peaches,86
Mycobacterium~virus~Pixie,100
Mycobacterium~virus~Pukovnik,88
Mycobacterium~virus~Rebeuca,86
Mycobacterium~virus~Saintus,95
Mycobacterium~virus~TA17a,95
Nocardia~phage~NBR1,68
Nodularia~phage~vB_NspS-kac65v151,206
Nodularia~phage~vB_NspS-kac68v161,198
Oenococcus~phage~phi9805,55
Oenococcus~phage~phiS11,59
Oenococcus~phage~phiS13,54
Paenibacillus~phage~BN12,73
Paenibacillus~phage~Eltigre,67
Paenibacillus~phage~Fern,68
Paenibacillus~phage~HB10c2,56
Paenibacillus~phage~Harrison,84
Paenibacillus~phage~Jacopo,66
Paenibacillus~phage~Kawika,71
Paenibacillus~phage~Leyra,75
Paenibacillus~phage~Likha,65
Paenibacillus~phage~Lucielle,65
Paenibacillus~phage~PBL1c,79
Paenibacillus~phage~Pagassa,70
Paenibacillus~phage~Tadhana,65
Paenibacillus~phage~Tripp,92
Paenibacillus~phage~Vegas,86
Paenibacillus~phage~Willow,68
Paenibacillus~phage~Xenia,77
Paenibacillus~phage~Yerffej,69
Paenibacillus~phage~phiIBB_Pl23,68
Panteoa~phage~Kyle,113
Pantoea~phage~LIMElight,55
Pantoea~phage~LIMEzero,57
Pantoea~phage~vB_PagM_AAM37,86
Pantoea~phage~vB_PagM_LIET2,131
Pantoea~phage~vB_PagM_PSKM,82
Pantoea~phage~vB_PagS_AAS23,92
Pantoea~phage~vB_PagS_Vid5,99
Paracoccus~phage~Shpa,56
Paracoccus~phage~vB_PmaS-R3,52
Pasteurella~phage~PHB01,43
Pasteurella~phage~PHB02,47
Pectobacterium~bacteriophage~PM2,291
Pectobacterium~phage~Arno160,48
Pectobacterium~phage~CBB,605
Pectobacterium~phage~Clickz,56
Pectobacterium~phage~DU_PP_II,42
Pectobacterium~phage~DU_PP_V,127
Pectobacterium~phage~Gaspode,60
Pectobacterium~phage~Jarilo,46
Pectobacterium~phage~Khlen,55
Pectobacterium~phage~Koot,53
Pectobacterium~phage~Lelidair,57
Pectobacterium~phage~My1,149
Pectobacterium~phage~Nepra,92
Pectobacterium~phage~Nobby,53
Pectobacterium~phage~PP1,48
Pectobacterium~phage~PP16,57
Pectobacterium~phage~PP2,47
Pectobacterium~phage~PP47,53
Pectobacterium~phage~PP74,50
Pectobacterium~phage~PP81,52
Pectobacterium~phage~PP90,56
Pectobacterium~phage~PP99,56
Pectobacterium~phage~Peat1,61
Pectobacterium~phage~PhiM1,52
Pectobacterium~phage~Phoria,55
Pectobacterium~phage~ZF40,68
Pectobacterium~phage~Zenivior,54
Pectobacterium~phage~phiA41,97
Pectobacterium~phage~phiTE,243
Pectobacterium~phage~vB_PatP_CB1,97
Pectobacterium~phage~vB_PatP_CB4,100
Pectobacterium~phage~vB_PatP_CB5,59
Pediococcus~phage~cIP1,57
Pelagibacter~phage~HTVC008M,198
Pelagibacter~phage~HTVC010P,64
Pelagibacter~phage~HTVC011P,45
Pelagibacter~phage~HTVC019P,59
Phage~MedPE-SWcel-C56,53
Phage~NBEco001,172
Phage~NBEco002,171
Phage~NBSal003,170
Phage~NBSal005,178
Phage~NC-A,42
Photobacterium~phage~PDCC-1,214
Planktothrix~phage~PaV-LD,142
Polaribacter~phage~P12002L,82
Polaribacter~phage~P12002S,86
Prochlorococcus~phage~P-HM1,241
Prochlorococcus~phage~P-HM2,242
Prochlorococcus~phage~P-RSM4,239
Prochlorococcus~phage~P-SSM2,334
Prochlorococcus~phage~P-SSM4,221
Prochlorococcus~phage~P-SSM7,237
Prochlorococcus~phage~P-TIM68,246
Prochlorococcus~phage~Syn1,234
Prochlorococcus~phage~Syn33,227
Propionibacterium~phage~ATCC29399B_C,46
Propionibacterium~phage~ATCC29399B_T,46
Propionibacterium~phage~Anatole,55
Propionibacterium~phage~Attacne,45
Propionibacterium~phage~B22,61
Propionibacterium~phage~B3,57
Propionibacterium~phage~BruceLethal,44
Propionibacterium~phage~Doucette,61
Propionibacterium~phage~E6,60
Propionibacterium~phage~Enoki,45
Propionibacterium~phage~G4,69
Propionibacterium~phage~Keiki,45
Propionibacterium~phage~Kubed,44
Propionibacterium~phage~Lauchelly,45
Propionibacterium~phage~Moyashi,44
Propionibacterium~phage~MrAK,46
Propionibacterium~phage~Ouroboros,45
Propionibacterium~phage~P1.1,45
Propionibacterium~phage~P100D,47
Propionibacterium~phage~P100_1,47
Propionibacterium~phage~P100_A,45
Propionibacterium~phage~P101A,47
Propionibacterium~phage~P104A,45
Propionibacterium~phage~P105,45
Propionibacterium~phage~P9.1,45
Propionibacterium~phage~PA1-14,45
Propionibacterium~phage~PA6,48
Propionibacterium~phage~PAC1,42
Propionibacterium~phage~PFR1,56
Propionibacterium~phage~PFR2,58
Propionibacterium~phage~PHL009M11,45
Propionibacterium~phage~PHL010M04,45
Propionibacterium~phage~PHL025M00,43
Propionibacterium~phage~PHL030N00,45
Propionibacterium~phage~PHL037M02,45
Propionibacterium~phage~PHL041M10,45
Propionibacterium~phage~PHL055N00,45
Propionibacterium~phage~PHL060L00,46
Propionibacterium~phage~PHL067M01,46
Propionibacterium~phage~PHL067M10,45
Propionibacterium~phage~PHL070N00,44
Propionibacterium~phage~PHL071N05,45
Propionibacterium~phage~PHL082M00,47
Propionibacterium~phage~PHL082M03,46
Propionibacterium~phage~PHL085N00,44
Propionibacterium~phage~PHL092M00,45
Propionibacterium~phage~PHL095N00,45
Propionibacterium~phage~PHL111M01,45
Propionibacterium~phage~PHL112N00,46
Propionibacterium~phage~PHL113M01,44
Propionibacterium~phage~PHL114L00,46
Propionibacterium~phage~PHL116M00,46
Propionibacterium~phage~PHL117M00,45
Propionibacterium~phage~PHL117M01,46
Propionibacterium~phage~PHL132N00,42
Propionibacterium~phage~PHL141N00,45
Propionibacterium~phage~PHL150M00,45
Propionibacterium~phage~PHL151M00,46
Propionibacterium~phage~PHL151N00,46
Propionibacterium~phage~PHL152M00,45
Propionibacterium~phage~PHL163M00,46
Propionibacterium~phage~PHL171M01,45
Propionibacterium~phage~PHL179M00,45
Propionibacterium~phage~PHL194M00,45
Propionibacterium~phage~PHL199M00,45
Propionibacterium~phage~PHL301M00,45
Propionibacterium~phage~PHL308M00,45
Propionibacterium~phage~Pacnes~2012-15,45
Propionibacterium~phage~Pirate,44
Propionibacterium~phage~Procrass1,45
Propionibacterium~phage~QueenBey,43
Propionibacterium~phage~SKKY,47
Propionibacterium~phage~Solid,45
Propionibacterium~phage~Stormborn,46
Propionibacterium~phage~Wizzo,44
Proteus~phage~Mydo,264
Proteus~phage~Myduc,79
Proteus~phage~PM~116,50
Proteus~phage~PM~75,25
Proteus~phage~PM~85,23
Proteus~phage~PM~93,47
Proteus~phage~PM135,102
Proteus~phage~PM16,46
Proteus~phage~Privateer,144
Proteus~phage~Stubb,148
Proteus~phage~VB_PmiS-Isfahan,91
Proteus~phage~pPM_01,70
Proteus~phage~vB_PmiM_Pm5461,256
Proteus~phage~vB_PmiP_Pm5460,53
Providencia~phage~Redjac,41
Providencia~phage~vB_PreS_PR1,157
Pseudoalteromonas~phage~BS5,65
Pseudoalteromonas~phage~C5a,46
Pseudoalteromonas~phage~H101,228
Pseudoalteromonas~phage~H105/1,52
Pseudoalteromonas~phage~Pq0,56
Pseudoalteromonas~phage~RIO-1,56
Pseudoalteromonas~phage~SL20,95
Pseudomonas~phage~14-1,90
Pseudomonas~phage~201phi2-1,461
Pseudomonas~phage~22PfluR64PP,53
Pseudomonas~phage~73,52
Pseudomonas~phage~AF,65
Pseudomonas~phage~Achelous,47
Pseudomonas~phage~Alpheus,47
Pseudomonas~phage~Andromeda,46
Pseudomonas~phage~B3,59
Pseudomonas~phage~Bf7,46
Pseudomonas~phage~Bjorn,69
Pseudomonas~phage~BrSP1,94
Pseudomonas~phage~C11,172
Pseudomonas~phage~CHA_P1,166
Pseudomonas~phage~DL54,71
Pseudomonas~phage~DL60,89
Pseudomonas~phage~DL62,55
Pseudomonas~phage~DL64,90
Pseudomonas~phage~DL68,92
Pseudomonas~phage~Dobby,49
Pseudomonas~phage~EL,201
Pseudomonas~phage~EPa61,92
Pseudomonas~phage~Epa13,91
Pseudomonas~phage~Epa14,93
Pseudomonas~phage~Epa7,94
Pseudomonas~phage~F10,63
Pseudomonas~phage~F8,91
Pseudomonas~phage~H70,58
Pseudomonas~phage~Henninger,52
Pseudomonas~phage~JBD24,58
Pseudomonas~phage~JBD25,55
Pseudomonas~phage~JBD30,56
Pseudomonas~phage~JBD44,80
Pseudomonas~phage~JBD5,59
Pseudomonas~phage~JBD67,52
Pseudomonas~phage~JBD69,57
Pseudomonas~phage~JBD88a,55
Pseudomonas~phage~JBD93,55
Pseudomonas~phage~JD024,58
Pseudomonas~phage~JG004,161
Pseudomonas~phage~JG024,93
Pseudomonas~phage~K5,178
Pseudomonas~phage~K8,178
Pseudomonas~phage~KPP10,158
Pseudomonas~phage~LBL3,88
Pseudomonas~phage~LIT1,90
Pseudomonas~phage~LKA1,57
Pseudomonas~phage~LKD16,53
Pseudomonas~phage~LKO4,89
Pseudomonas~phage~LMA2,94
Pseudomonas~phage~LUZ19,54
Pseudomonas~phage~LUZ7,115
Pseudomonas~phage~Lana,132
Pseudomonas~phage~Littlefix,95
Pseudomonas~phage~Lu11,391
Pseudomonas~phage~MD8,64
Pseudomonas~phage~MP1412,77
Pseudomonas~phage~MP42,53
Pseudomonas~phage~MP48,50
Pseudomonas~phage~MPK6,50
Pseudomonas~phage~MPK7,53
Pseudomonas~phage~NH-4,94
Pseudomonas~phage~NP1,74
Pseudomonas~phage~NV1,64
Pseudomonas~phage~Nerthus,45
Pseudomonas~phage~Njord,44
Pseudomonas~phage~Noxifer,334
Pseudomonas~phage~O4,76
Pseudomonas~phage~OBP,309
Pseudomonas~phage~PA10,127
Pseudomonas~phage~PA11,70
Pseudomonas~phage~PA26,88
Pseudomonas~phage~PA5,101
Pseudomonas~phage~PA7,337
Pseudomonas~phage~PAE1,88
Pseudomonas~phage~PAJU2,79
Pseudomonas~phage~PAK_P1,181
Pseudomonas~phage~PAK_P2,176
Pseudomonas~phage~PAK_P3,165
Pseudomonas~phage~PAK_P4,172
Pseudomonas~phage~PAK_P5,164
Pseudomonas~phage~PAXYB1,60
Pseudomonas~phage~PB1,93
Pseudomonas~phage~PEV2,93
Pseudomonas~phage~PFP1,45
Pseudomonas~phage~PMBT14,76
Pseudomonas~phage~PMBT3,116
Pseudomonas~phage~PPPL-1,49
Pseudomonas~phage~PT2,54
Pseudomonas~phage~PT5,52
Pseudomonas~phage~Pa2,95
Pseudomonas~phage~PaBG,338
Pseudomonas~phage~PaMx11,81
Pseudomonas~phage~PaMx25,74
Pseudomonas~phage~PaMx28,74
Pseudomonas~phage~PaMx42,56
Pseudomonas~phage~PaMx74,75
Pseudomonas~phage~PaP1,167
Pseudomonas~phage~PaP4,70
Pseudomonas~phage~PaoP5,173
Pseudomonas~phage~Pf-10,46
Pseudomonas~phage~Phi-S1,47
Pseudomonas~phage~PhiCHU,73
Pseudomonas~phage~PhiPA3,375
Pseudomonas~phage~PollyC,49
Pseudomonas~phage~PspYZU08,48
Pseudomonas~phage~RLP,56
Pseudomonas~phage~SL1,90
Pseudomonas~phage~SL2,355
Pseudomonas~phage~SM1,129
Pseudomonas~phage~SN,92
Pseudomonas~phage~UFV-P2,75
Pseudomonas~phage~UNO-SLW1,48
Pseudomonas~phage~VSW-3,46
Pseudomonas~phage~YH30,86
Pseudomonas~phage~YH6,90
Pseudomonas~phage~YMC11/02/R656,113
Pseudomonas~phage~YMC11/06/C171_PPU_BP,49
Pseudomonas~phage~YMC11/07/P54_PAE_BP,73
Pseudomonas~phage~ZC03,85
Pseudomonas~phage~ZC08,83
Pseudomonas~phage~Zigelbrucke,171
Pseudomonas~phage~Zuri,99
Pseudomonas~phage~antinowhere,92
Pseudomonas~phage~crassa,92
Pseudomonas~phage~datas,89
Pseudomonas~phage~nickie,161
Pseudomonas~phage~pf16,237
Pseudomonas~phage~phCDa,98
Pseudomonas~phage~phi-2,43
Pseudomonas~phage~phi15,50
Pseudomonas~phage~phi2,52
Pseudomonas~phage~phi297,69
Pseudomonas~phage~phi3,36
Pseudomonas~phage~phiIBB-PAA2,69
Pseudomonas~phage~phiIBB-PF7A,52
Pseudomonas~phage~phiKMV,49
Pseudomonas~phage~phiKTN6,91
Pseudomonas~phage~phiMK,172
Pseudomonas~phage~phiNFS,49
Pseudomonas~phage~phiNV3,48
Pseudomonas~phage~phiPMW,229
Pseudomonas~phage~phiPSA1,52
Pseudomonas~phage~phiPSA2,47
Pseudomonas~phage~phiPsa17,49
Pseudomonas~phage~phiPsa374,181
Pseudomonas~phage~phikF77,53
Pseudomonas~phage~tabernarius,89
Pseudomonas~phage~uligo,46
Pseudomonas~phage~vB_Pae-Kakheti25,58
Pseudomonas~phage~vB_Pae-TbilisiM32,51
Pseudomonas~phage~vB_PaeM_C2-10_Ab02,175
Pseudomonas~phage~vB_PaeM_CEB_DP1,92
Pseudomonas~phage~vB_PaeM_E215,95
Pseudomonas~phage~vB_PaeM_E217,94
Pseudomonas~phage~vB_PaeM_G1,156
Pseudomonas~phage~vB_PaeM_LS1,93
Pseudomonas~phage~vB_PaeM_MAG1,174
Pseudomonas~phage~vB_PaeM_PAO1_Ab03,156
Pseudomonas~phage~vB_PaeM_PAO1_Ab27,93
Pseudomonas~phage~vB_PaeM_PS24,153
Pseudomonas~phage~vB_PaeM_SCUT-S1,94
Pseudomonas~phage~vB_PaeM_USP_1,87
Pseudomonas~phage~vB_PaeP_130_113,62
Pseudomonas~phage~vB_PaeP_C2-10_Ab09,83
Pseudomonas~phage~vB_PaeP_C2-10_Ab22,71
Pseudomonas~phage~vB_PaeP_MAG4,94
Pseudomonas~phage~vB_PaeP_PAO1_1-15pyo,49
Pseudomonas~phage~vB_PaeP_PAO1_Ab05,54
Pseudomonas~phage~vB_PaeP_PPA-ABTNL,54
Pseudomonas~phage~vB_PaeP_Tr60_Ab31,69
Pseudomonas~phage~vB_PaeP_p2-10_Or1,58
Pseudomonas~phage~vB_PaeS_PAO1_Ab18,76
Pseudomonas~phage~vB_PaeS_PAO1_Ab30,59
Pseudomonas~phage~vB_PaeS_PM105,56
Pseudomonas~phage~vB_PaeS_SCH_Ab26,52
Pseudomonas~phage~vB_Pae_PS44,97
Pseudomonas~phage~vB_PsyM_KIL1,159
Pseudomonas~phage~vB_PsyM_KIL4,167
Pseudomonas~virus~H66,71
Pseudomonas~virus~KNP,50
Pseudomonas~virus~PA8P1,93
Pseudomonas~virus~Pa193,92
Pseudomonas~virus~Pf1~ERZ-2017,47
Pseudomonas~virus~WRT,49
Psychrobacter~phage~Psymv2,49
Puniceispirillum~phage~HMO-2011,74
Ralstonia~phage~DU_RP_I,39
Ralstonia~phage~RPSC1,43
Ralstonia~phage~RS-PI-1,48
Ralstonia~phage~RS-PII-1,46
Ralstonia~phage~RSB1,47
Ralstonia~phage~RsoM1USA,55
Ralstonia~phage~RsoP1EGY,50
Ralstonia~phage~RsoP1IDN,41
Ralstonia~phage~phiITL-1,54
Ralstonia~virus~phiAp1,56
Raoultella~phage~RP180,64
Raoultella~phage~Ro1,245
Rheinheimera~phage~vB_RspM_Barba18A,136
Rheinheimera~phage~vB_RspM_Barba19A,143
Rheinheimera~phage~vB_RspM_Barba21A,140
Rheinheimera~phage~vB_RspM_Barba5S,145
Rheinheimera~phage~vB_RspM_Barba8S,141
Rhizobium~phage~16-3,110
Rhizobium~phage~RHEph01,56
Rhizobium~phage~RHEph02,60
Rhizobium~phage~RHEph04,81
Rhizobium~phage~RHEph06,82
Rhizobium~phage~RHEph08,59
Rhizobium~phage~RHEph09,61
Rhizobium~phage~RHEph10,171
Rhizobium~phage~vB_RglS_P106B,95
Rhizobium~phage~vB_RleM_P10VF,257
Rhizobium~phage~vB_RleM_PPF1,94
Rhizobium~phage~vB_RleS_L338C,181
Rhodobacter~phage~RcCronus,44
Rhodobacter~phage~RcRhea,45
Rhodobacter~phage~RcSpartan,61
Rhodobacter~phage~RcTitan,61
Rhodobacter~phage~RcapMu,58
Rhodobacter~phage~RcapNL,64
Rhodococcus~phage~CosmicSans,66
Rhodococcus~phage~E3,220
Rhodococcus~phage~Hiro,65
Rhodococcus~phage~Jace,93
Rhodococcus~phage~REQ2,82
Rhodococcus~phage~REQ3,60
Rhodococcus~phage~RER2,66
Rhodococcus~phage~RRH1,20
Rhodococcus~phage~ReqiDocB7,105
Rhodococcus~phage~ReqiPepy6,107
Rhodococcus~phage~ReqiPine5,84
Rhodococcus~phage~ReqiPoco6,107
Rhodococcus~phage~Sleepyhead,67
Rhodococcus~phage~Takoda,67
Rhodococcus~phage~Trina,252
Rhodococcus~phage~Weasels2,283
Rhodococcus~phage~Whack,77
Rhodoferax~phage~P26218,44
Rhodovulum~phage~vB_RhkS_P1,59
Roseobacter~phage~RD-1410W1-01,77
Roseobacter~phage~RDJL~Phi~1,87
Roseobacter~phage~RDJL~Phi~2,76
Ruegeria~phage~DSS3-P1,82
Ruegeria~phage~vB_RpoP-V12,85
Ruegeria~phage~vB_RpoP-V13,79
Salinivibrio~phage~CW02,70
Salinivibrio~phage~SMHB1,49
Salmonella~phage~1-19,156
Salmonella~phage~1-23,162
Salmonella~phage~1-29,159
Salmonella~phage~100268_sal2,188
Salmonella~phage~118970_sal1,71
Salmonella~phage~118970_sal2,168
Salmonella~phage~118970_sal3,135
Salmonella~phage~118970_sal4,64
Salmonella~phage~19,194
Salmonella~phage~2-3,164
Salmonella~phage~21,104
Salmonella~phage~3-29,158
Salmonella~phage~35,91
Salmonella~phage~36,91
Salmonella~phage~37,105
Salmonella~phage~38,265
Salmonella~phage~3A_8767,49
Salmonella~phage~64795_sal3,74
Salmonella~phage~7-11,151
Salmonella~phage~9NA,84
Salmonella~phage~BP12A,47
Salmonella~phage~BP12B,50
Salmonella~phage~BP12C,76
Salmonella~phage~BP63,76
Salmonella~phage~BPS11Q3,65
Salmonella~phage~BPS15Q2,130
Salmonella~phage~BPS17L1,126
Salmonella~phage~BPS17W1,129
Salmonella~phage~BSP101,219
Salmonella~phage~BSP161,49
Salmonella~phage~BSPM4,78
Salmonella~phage~Det7,210
Salmonella~phage~FSL~SP-004,40
Salmonella~phage~FSL~SP-031,59
Salmonella~phage~FSL~SP-058,86
Salmonella~phage~FSL~SP-076,82
Salmonella~phage~FSL~SP-101,57
Salmonella~phage~GG32,202
Salmonella~phage~IME207,94
Salmonella~phage~Jersey,69
Salmonella~phage~KFS-SE1,73
Salmonella~phage~L13,28
Salmonella~phage~L6jm,178
Salmonella~phage~LSPA1,58
Salmonella~phage~LVR16A,164
Salmonella~phage~Lumpael,58
Salmonella~phage~MA12,59
Salmonella~phage~Marshall,207
Salmonella~phage~Maynard,202
Salmonella~phage~Melville,264
Salmonella~phage~Mushroom,128
Salmonella~phage~Mutine,218
Salmonella~phage~NR01,148
Salmonella~phage~OSY-STA,166
Salmonella~phage~P46FS4,212
Salmonella~phage~RE-2010,47
Salmonella~phage~S113,168
Salmonella~phage~S114,163
Salmonella~phage~S116,159
Salmonella~phage~S118,203
Salmonella~phage~S124,156
Salmonella~phage~S126,153
Salmonella~phage~S131,150
Salmonella~phage~S132,147
Salmonella~phage~S133,163
Salmonella~phage~S147,161
Salmonella~phage~SE1~(in:Nonagvirus),93
Salmonella~phage~SE11,142
Salmonella~phage~SE13,73
Salmonella~phage~SE14,196
Salmonella~phage~SE2,61
Salmonella~phage~SE24,147
Salmonella~phage~SE4,76
Salmonella~phage~SEN1,43
Salmonella~phage~SEN22,55
Salmonella~phage~SEN34,63
Salmonella~phage~SEN4,47
Salmonella~phage~SEN5,47
Salmonella~phage~SEN8,49
Salmonella~phage~SETP13,69
Salmonella~phage~SETP3,63
Salmonella~phage~SETP7,67
Salmonella~phage~SFP10,201
Salmonella~phage~SH9,160
Salmonella~phage~SI7,39
Salmonella~phage~SJ46,122
Salmonella~phage~SKML-39,208
Salmonella~phage~SP01,156
Salmonella~phage~SP1,205
Salmonella~phage~SP3,163
Salmonella~phage~SPN1S,52
Salmonella~phage~SPN3UB,71
Salmonella~phage~SPN3US,264
Salmonella~phage~SPN9CC,62
Salmonella~phage~SS3e,58
Salmonella~phage~SS9,199
Salmonella~phage~SSU5,130
Salmonella~phage~ST-101,75
Salmonella~phage~ST160,63
Salmonella~phage~ST64B,56
Salmonella~phage~STG2,161
Salmonella~phage~STML-13-1,204
Salmonella~phage~STML-198,255
Salmonella~phage~STP4-a,259
Salmonella~phage~SW9,45
Salmonella~phage~Seafire,172
Salmonella~phage~SenALZ1,199
Salmonella~phage~SenASZ3,204
Salmonella~phage~Sepoy,184
Salmonella~phage~Shivani,171
Salmonella~phage~Si3,119
Salmonella~phage~Siskin,74
Salmonella~phage~Sw2,176
Salmonella~phage~Th1,142
Salmonella~phage~UPF_BP1,71
Salmonella~phage~UPF_BP2,70
Salmonella~phage~YSP2,87
Salmonella~phage~ZCSE2,78
Salmonella~phage~aagejoakim,206
Salmonella~phage~allotria,202
Salmonella~phage~atrejo,167
Salmonella~phage~barely,197
